,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],NODC Accession Number,WOD Cruise Identifier,WOD Unique Cast,Platform,Project,Originator's Cruise,Originator's Station,Originator's Station Number,Investigator,Institution,Source,Instruments,Methods,pH Scale,Depth Correction Info,Depth [m],Temperature [degrees_C],Salinity [psu],Oxygen [~$m~#mol/kg],Phosphate,Silicate,Nitrate,Nitrite [~$m~#mol/kg],pH,Chlorophyll [~$m~#g/l],Plankton/Biomass,Alkalinity [meq/l],NO2+NO3 [~$m~#mol/kg],pCO~_2 [~$m~#atm],tCO2,Tritium [TU],Helium [nmol/kg],~$d~#~^3He [%],~$D~#~^1~^4C [~%],~$d~#~^1~^3C [~%],Argon [nmol/kg],Neon [nmol/kg],CFC11 [pmol/kg],CFC12 [pmol/kg],CFC113 [pmol/kg],~$d~#~^1~^8O [~%],Transmissivity [m~^-~^1],SA,CT,pdens
5837,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,536.91,7.7614,34.563499,1.6,3.077,60.4,33.3,,7.334,,,2.385,,,2.0234180047471772e+18,,,,,,,,,,,,,34.734073,7.70447,26.981929
5838,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,630.59,6.7988,34.5401,1.6,3.194,70.2,37.8,,7.3228,,,2.3921,,,2.0316432928426506e+18,,,,,,,,,,,,,34.711733,6.73702,27.100381
5839,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,730.17,5.9653,34.530998,2.5,3.24,79.2,41.7,,7.3139,,,2.4012,,,2.0393592445480512e+18,,,,,,,,,,,,,34.70364,5.89849,27.203403
5840,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,839.2,5.2686,34.537102,4.0,3.3,89.6,43.8,,7.3072,,,2.4107,,,2.0471220587562324e+18,,,,,,,,,,,,,34.710844,5.19597,27.294562
5845,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,209.65,11.7181,34.742802,2.8,2.593,31.0,24.6,,7.395,,,2.3662,,,1.989826893827633e+18,,,,,,,,,,,,,34.910337,11.68556,26.454049
5846,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,278.66,10.8311,34.701599,2.0,2.688,35.2,23.3,,7.3741,,,2.3673,,,2.001364730436621e+18,,,,,,,,,,,,,34.869456,10.79207,26.58595
5847,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,358.16,9.8156,34.639301,1.7,2.801,41.2,27.3,,7.3574,,,2.3665,,,2.004977076749396e+18,,,,,,,,,,,,,34.80774,9.77042,26.71508
5848,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,442.0,8.6393,34.585602,1.8,2.958,50.5,31.5,,7.3435,,,2.373,,,2.0130303087505021e+18,,,,,,,,,,,,,34.754926,8.58898,26.864993
5849,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,536.91,7.7614,34.563499,1.6,3.077,60.4,33.3,,7.334,,,2.385,,,2.0234180047471772e+18,,,,,,,,,,,,,34.734073,7.70447,26.981929
5850,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,630.59,6.7988,34.5401,1.6,3.194,70.2,37.8,,7.3228,,,2.3921,,,2.0316432928426506e+18,,,,,,,,,,,,,34.711733,6.73702,27.100381
5851,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,730.17,5.9653,34.530998,2.5,3.24,79.2,41.7,,7.3139,,,2.4012,,,2.0393592445480512e+18,,,,,,,,,,,,,34.70364,5.89849,27.203403
5852,WOD_UNITED STATES,18232451,B,2016-11-28T04:10,-109.9998,16.0014,3295.0,,US038378,18232451,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,839.2,5.2686,34.537102,4.0,3.3,89.6,43.8,,7.3072,,,2.4107,,,2.0471220587562324e+18,,,,,,,,,,,,,34.710844,5.19597,27.294562
5857,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,257.42,11.063,34.732201,3.0,2.65,33.0,24.1,,7.3778,,,,,,1.9932065793007066e+18,,,,,,,,0.4686,0.2734,,,,34.899959,11.02559,26.567551
5858,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,343.58,9.71,34.6357,2.1,2.794,40.8,28.2,,7.3514,,,2.3665,,,2.0008826060898301e+18,,,,,,,,0.1799,0.109,,,,34.803871,9.66688,26.729404
5859,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,442.41,8.4024,34.567902,3.1,2.91,49.0,34.7,,7.345,,,2.3702,,,2.0079906492400328e+18,,,,,,,,0.0715,0.0408,,,,34.73706,8.35314,26.887423
5860,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,541.88,7.2854,34.542,3.5,3.088,62.4,36.4,,7.3306,,,2.3868,,,2.0213665829867904e+18,,,,,,,,0.0229,0.0136,,,,34.712441,7.23031,27.032933
5861,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,655.88,6.5304,34.536598,2.5,3.18,70.2,39.7,,7.3228,,,2.3953,,,2.0284367866938952e+18,,,,,,,,0.0094,0.0054,,,,34.708389,6.46755,27.133769
5862,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,768.52,5.7401,34.538502,3.0,3.256,80.4,42.5,,7.3097,,,2.4072,,,2.036821215285134e+18,,,,,,,,0.0058,0.003,,,,34.711453,5.67092,27.237852
5867,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,257.42,11.063,34.732201,3.0,2.65,33.0,24.1,,7.3778,,,,,,1.9932065793007066e+18,,,,,,,,0.4686,0.2734,,,,34.899959,11.02559,26.567551
5868,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,343.58,9.71,34.6357,2.1,2.794,40.8,28.2,,7.3514,,,2.3665,,,2.0008826060898301e+18,,,,,,,,0.1799,0.109,,,,34.803871,9.66688,26.729404
5869,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,442.41,8.4024,34.567902,3.1,2.91,49.0,34.7,,7.345,,,2.3702,,,2.0079906492400328e+18,,,,,,,,0.0715,0.0408,,,,34.73706,8.35314,26.887423
5870,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,541.88,7.2854,34.542,3.5,3.088,62.4,36.4,,7.3306,,,2.3868,,,2.0213665829867904e+18,,,,,,,,0.0229,0.0136,,,,34.712441,7.23031,27.032933
5871,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,655.88,6.5304,34.536598,2.5,3.18,70.2,39.7,,7.3228,,,2.3953,,,2.0284367866938952e+18,,,,,,,,0.0094,0.0054,,,,34.708389,6.46755,27.133769
5872,WOD_UNITED STATES,18232452,B,2016-11-28T10:27,-110.0002,15.5007,3770.0,,US038378,18232452,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,768.52,5.7401,34.538502,3.0,3.256,80.4,42.5,,7.3097,,,2.4072,,,2.036821215285134e+18,,,,,,,,0.0058,0.003,,,,34.711453,5.67092,27.237852
5877,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,204.3,11.575,34.741699,2.3,2.578,30.5,24.9,,7.3934,,,2.3566,,,1.99192278359566e+18,,,,,,,,0.6471,0.3822,,,,34.909111,11.54338,26.479649
5878,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,283.04,10.5176,34.686798,3.2,2.697,35.4,25.6,,7.3691,,,2.3629,,,1.9996566014913654e+18,,,,,,,,0.3407,0.2002,,,,34.854509,10.47895,26.629759
5879,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,372.77,9.4707,34.628502,2.1,2.838,42.6,29.0,,7.3573,,,2.3656,,,2.0055983050852984e+18,,,,,,,,0.1468,0.089,,,,34.796914,9.42494,26.764043
5880,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,476.74,8.0247,34.567299,2.0,3.031,55.4,33.7,,7.3387,,,2.3762,,,2.0158458371851464e+18,,,,,,,,,,,,,34.736874,7.97308,26.944564
5881,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,576.3,6.9336,34.543098,2.4,3.159,66.2,37.9,,7.3245,,,2.3875,,,2.026822279943227e+18,,,,,,,,,,,,,34.713908,6.87657,27.083114
5882,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,695.03,5.9597,34.539001,2.6,3.259,77.8,42.0,,7.3142,,,2.399,,,2.0397964729933606e+18,,,,,,,,0.0062,0.0038,,,,34.711125,5.89615,27.209574
5883,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,809.24,5.345,34.541,4.4,3.302,86.9,43.7,,7.3058,,,2.4082,,,2.0470308529432832e+18,,,,,,,,0.0055,0.0027,,,,34.714246,5.27455,27.287958
5888,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,204.3,11.575,34.741699,2.3,2.578,30.5,24.9,,7.3934,,,2.3566,,,1.99192278359566e+18,,,,,,,,0.6471,0.3822,,,,34.909111,11.54338,26.479649
5889,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,283.04,10.5176,34.686798,3.2,2.697,35.4,25.6,,7.3691,,,2.3629,,,1.9996566014913654e+18,,,,,,,,0.3407,0.2002,,,,34.854509,10.47895,26.629759
5890,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,372.77,9.4707,34.628502,2.1,2.838,42.6,29.0,,7.3573,,,2.3656,,,2.0055983050852984e+18,,,,,,,,0.1468,0.089,,,,34.796914,9.42494,26.764043
5891,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,476.74,8.0247,34.567299,2.0,3.031,55.4,33.7,,7.3387,,,2.3762,,,2.0158458371851464e+18,,,,,,,,,,,,,34.736874,7.97308,26.944564
5892,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,576.3,6.9336,34.543098,2.4,3.159,66.2,37.9,,7.3245,,,2.3875,,,2.026822279943227e+18,,,,,,,,,,,,,34.713908,6.87657,27.083114
5893,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,695.03,5.9597,34.539001,2.6,3.259,77.8,42.0,,7.3142,,,2.399,,,2.0397964729933606e+18,,,,,,,,0.0062,0.0038,,,,34.711125,5.89615,27.209574
5894,WOD_UNITED STATES,18232453,B,2016-11-28T17:01,-109.9998,14.9998,3785.0,,US038378,18232453,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,809.24,5.345,34.541,4.4,3.302,86.9,43.7,,7.3058,,,2.4082,,,2.0470308529432832e+18,,,,,,,,0.0055,0.0027,,,,34.714246,5.27455,27.287958
5899,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,219.5,11.2735,34.738602,3.4,2.571,30.9,28.2,,7.3877,,,2.3601,,,1.9930088903001923e+18,,,,,,,,0.6263,0.35,,,,34.906045,11.24043,26.533174
5900,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,298.43,10.2677,34.676998,1.8,2.723,36.5,27.6,,7.3661,,,2.3639,,,2.0016257715016604e+18,,,,,,,,0.2964,0.1759,,,,34.844735,10.22789,26.66586
5901,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,383.0,8.9221,34.601898,1.9,2.908,45.8,31.9,,7.3508,,,2.3719,,,2.0094125285621125e+18,,,,,,,,0.0969,0.0581,,,,34.770226,8.87721,26.831684
5902,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,472.78,7.7693,34.553799,3.0,3.039,56.2,35.5,,7.3368,,,2.3794,,,2.0181739054401905e+18,,,,,,,,0.0351,0.0213,,,,34.723161,7.71926,26.971262
5903,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,566.7,6.9185,34.566799,1.6,3.186,65.8,37.9,,7.3237,,,2.3887,,,2.0287949155175173e+18,,,,,,,,0.0097,0.0059,,,,34.737505,6.86214,27.103548
5905,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,779.85,5.6453,34.542,3.1,3.284,81.3,43.6,,7.3092,,,2.4036,,,2.0431181144398103e+18,,,,,,,,0.0046,0.0022,,,,34.714856,5.57562,27.252211
5910,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,219.5,11.2735,34.738602,3.4,2.571,30.9,28.2,,7.3877,,,2.3601,,,1.9930088903001923e+18,,,,,,,,0.6263,0.35,,,,34.906045,11.24043,26.533174
5911,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,298.43,10.2677,34.676998,1.8,2.723,36.5,27.6,,7.3661,,,2.3639,,,2.0016257715016604e+18,,,,,,,,0.2964,0.1759,,,,34.844735,10.22789,26.66586
5912,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,383.0,8.9221,34.601898,1.9,2.908,45.8,31.9,,7.3508,,,2.3719,,,2.0094125285621125e+18,,,,,,,,0.0969,0.0581,,,,34.770226,8.87721,26.831684
5913,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,472.78,7.7693,34.553799,3.0,3.039,56.2,35.5,,7.3368,,,2.3794,,,2.0181739054401905e+18,,,,,,,,0.0351,0.0213,,,,34.723161,7.71926,26.971262
5914,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,566.7,6.9185,34.566799,1.6,3.186,65.8,37.9,,7.3237,,,2.3887,,,2.0287949155175173e+18,,,,,,,,0.0097,0.0059,,,,34.737505,6.86214,27.103548
5916,WOD_UNITED STATES,18232454,B,2016-11-29T03:49,-109.9998,14.4988,3543.0,,US038378,18232454,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,779.85,5.6453,34.542,3.1,3.284,81.3,43.6,,7.3092,,,2.4036,,,2.0431181144398103e+18,,,,,,,,0.0046,0.0022,,,,34.714856,5.57562,27.252211
5921,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,164.08,11.9695,34.754501,2.9,2.538,29.3,25.1,,7.4011,,,2.3569,,,1.988664770913813e+18,,,,,,,,0.7906,0.4621,,,,34.921617,11.94239,26.41427
5922,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,228.94,11.1298,34.719299,3.8,2.589,31.9,26.6,,7.3819,,,2.3573,,,1.9941585620871373e+18,,,,,,,,0.5475,0.3135,,,,34.886658,11.09614,26.544518
5923,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,303.01,10.0845,34.6609,2.2,2.72,37.4,28.5,,7.3633,,,2.3625,,,2.0003802506591488e+18,,,,,,,,0.2546,0.1509,,,,34.828542,10.04485,26.684746
5924,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,387.07,9.1505,34.6199,2.3,2.85,44.7,30.0,,7.3531,,,2.3696,,,2.0079668160293425e+18,,,,,,,,,,,,,34.788284,9.10417,26.80948
5925,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,471.11,7.9964,34.571701,2.5,3.001,54.8,33.7,,7.3379,,,2.3771,,,2.017634711948287e+18,,,,,,,,,,,,,34.741039,7.94541,26.951921
5926,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,565.91,7.0891,34.543098,3.1,3.11,63.8,37.8,,7.3289,,,2.3849,,,2.023586012519098e+18,,,,,,,,0.0168,0.0087,,,,34.713584,7.03241,27.061428
5927,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,665.24,6.1951,34.545799,2.6,3.216,73.9,41.4,,7.3171,,,2.3971,,,2.0356689150817329e+18,,,,,,,,,,,,,34.71744,6.133,27.184441
5928,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,763.72,5.6876,34.5485,,3.272,80.6,43.5,,7.3086,,,2.4048,,,2.0420163980752548e+18,,,,,,,,0.0148,0.0098,,,,34.721125,5.61907,27.251825
5933,WOD_UNITED STATES,18232455,B,2016-11-29T09:48,-110.00009,14.0,3184.0,,US038378,18232455,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20161119,,,,,,var2 = CTD: TYPE UNKNOWN,,,,164.08,11.9695,34.754501,2.9,2.538,29.3,25.1,,7.4011,,,2.3569,,,1.988664770913813e+18,,,,,,,,0.7906,0.4621,,,,34.921617,11.94239,26.41427
